Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall
65169.0,0,0,23,1,10,4,13,6,0,1,38,0,1,0,0,0,0,0,1,0,0,1143,1097,4
59868.0,0,1,37,7,11,2,12,6,0,0,48,0,0,0,1,0,0,0,1,0,0,1040,886,0
65695.0,0,1,50,2,5,4,10,4,0,0,60,0,1,0,0,0,0,0,0,0,1,650,644,0
64857.0,0,0,78,1,7,5,10,4,0,0,64,0,0,1,0,0,0,0,0,1,0,1497,1454,0
45143.0,0,1,74,3,6,1,5,7,0,0,55,0,0,0,1,0,0,0,0,1,0,297,283,0
74805.0,0,1,14,5,4,7,10,2,0,0,65,0,0,0,1,0,1,0,0,0,0,783,746,0
59060.0,1,0,77,3,3,1,7,4,0,0,31,0,1,0,0,0,1,0,0,0,0,262,250,0
27238.0,1,1,39,3,3,0,3,9,0,0,58,0,0,1,0,0,0,0,0,0,1,54,51,0
47009.0,0,1,89,4,3,2,8,4,0,0,55,0,0,0,1,0,0,0,1,0,0,358,268,0
46094.0,1,1,62,1,1,0,3,7,0,0,47,0,1,0,0,0,1,0,0,0,0,39,34,0
40321.0,1,1,59,2,3,0,3,7,0,0,48,0,1,0,0,0,0,0,1,0,0,75,48,0
37235.0,1,0,68,1,1,1,2,4,0,0,36,0,0,0,1,0,0,0,1,0,0,41,21,0
81843.0,0,0,13,1,5,9,12,3,0,0,60,0,1,0,0,0,0,0,0,1,0,1505,1367,0
46692.0,0,1,37,3,6,1,5,6,0,0,62,0,0,0,1,0,0,0,0,1,0,309,221,0
77382.0,0,1,36,2,5,7,12,1,0,0,52,0,0,0,1,0,0,0,1,0,0,987,853,1
37774.0,2,0,28,4,7,2,3,9,1,1,43,0,0,1,0,0,0,0,1,0,0,297,121,1
18393.0,1,0,2,2,3,0,3,8,0,0,46,0,1,0,0,0,0,1,0,0,0,46,42,0
72828.0,0,1,17,6,6,3,13,7,0,0,58,0,1,0,0,0,0,0,0,1,0,1473,1268,0
24711.0,0,0,86,1,3,0,3,7,0,0,38,0,1,0,0,0,0,0,1,0,0,51,44,0
45503.0,1,0,54,1,3,1,4,5,0,0,45,0,1,0,0,0,0,0,0,0,1,152,134,0
6560.0,0,0,2,0,1,0,1,17,0,0,38,0,0,1,0,0,0,0,0,1,0,111,-151,0
71604.0,0,0,3,1,8,3,5,4,0,1,75,0,0,0,1,0,0,0,0,0,1,1099,1002,1
27244.0,1,0,84,2,2,2,2,7,0,0,41,0,1,0,0,0,0,0,1,0,0,55,9,0
48752.0,1,1,8,5,6,1,5,9,0,1,51,0,1,0,0,0,0,0,1,0,0,316,316,0
71434.0,0,1,4,3,7,4,7,4,0,0,58,0,1,0,0,0,0,0,1,0,0,1232,1064,2
90842.0,0,0,57,1,4,9,13,1,0,0,72,0,0,1,0,0,0,0,1,0,0,1331,1238,0
88097.0,1,0,24,1,6,5,8,9,0,1,42,0,1,0,0,0,0,0,0,1,0,769,694,3
51948.0,0,1,51,2,5,2,4,5,0,0,45,0,1,0,0,0,0,0,1,0,0,270,229,0
71853.0,0,0,29,1,2,8,6,1,0,0,38,0,0,0,1,0,0,0,1,0,0,1117,1085,0
35876.0,0,0,13,1,3,1,3,6,0,0,37,0,1,0,0,0,0,0,0,1,0,115,101,0
40049.0,0,1,23,1,1,0,3,6,0,0,68,0,0,0,0,1,0,0,1,0,0,29,26,0
39660.0,1,0,36,3,7,1,3,9,0,1,38,0,0,1,0,0,0,0,1,0,0,263,227,0
50127.0,0,1,88,1,5,1,6,6,0,0,58,0,0,0,1,0,0,0,1,0,0,305,290,1
43263.0,0,1,2,3,5,2,6,5,0,0,43,0,1,0,0,0,0,0,0,1,0,339,237,0
62845.0,1,1,3,11,3,4,10,8,0,1,71,0,1,0,0,0,0,0,0,1,0,1144,1110,1
18929.0,0,0,15,1,1,0,4,6,0,0,30,0,1,0,0,0,0,0,1,0,0,67,49,0
24367.0,1,0,58,1,1,0,2,9,0,0,38,0,0,1,0,0,0,1,0,0,0,19,14,0
33249.0,1,0,11,2,2,1,3,6,0,0,45,0,0,1,0,0,0,0,1,0,0,70,28,0
26887.0,0,1,27,1,1,0,3,6,0,0,61,0,1,0,0,0,1,0,0,0,0,24,18,0
50150.0,0,0,32,2,5,2,7,5,0,0,37,0,1,0,0,0,0,0,0,0,1,399,388,0
62061.0,0,1,12,3,10,4,7,6,0,0,44,0,0,0,1,0,0,0,1,0,0,762,724,1
85696.0,0,0,88,1,4,6,9,1,0,1,58,1,0,0,0,0,0,0,0,0,1,1301,1289,0
76542.0,0,0,91,1,4,8,10,2,0,0,64,0,0,0,1,0,0,0,0,0,1,1469,1455,0
70515.0,0,0,12,1,6,6,4,2,0,1,27,0,0,1,0,0,0,0,1,0,0,1118,978,0
18227.0,1,0,21,1,0,1,2,8,0,0,33,0,0,0,1,0,0,0,1,0,0,17,6,0
69139.0,0,1,23,1,4,1,5,4,0,0,55,0,1,0,0,0,0,0,1,0,0,221,215,0
69109.0,0,0,10,1,6,6,7,4,0,1,38,0,1,0,0,0,0,0,1,0,0,1460,1365,1
69627.0,0,1,35,2,8,2,11,5,0,0,58,0,0,1,0,0,0,0,1,0,0,808,755,0
38136.0,1,0,69,2,3,1,2,8,0,0,42,0,1,0,0,0,0,0,1,0,0,70,37,1
62159.0,0,0,68,1,6,2,10,4,0,0,74,0,0,1,0,0,0,0,0,0,1,605,576,0
80695.0,0,0,85,1,5,8,5,2,0,0,57,0,0,1,0,0,0,0,1,0,0,1900,1882,0
33316.0,1,1,34,3,2,1,4,6,0,0,49,0,0,1,0,0,0,0,0,1,0,119,107,0
58554.0,1,1,55,6,8,2,6,7,0,0,52,0,0,0,1,0,0,0,1,0,0,498,410,0
17256.0,1,0,10,2,2,1,2,8,0,0,28,0,1,0,0,0,0,1,0,0,0,40,18,1
53034.0,1,1,30,8,6,1,7,8,0,0,46,1,0,0,0,0,0,0,1,0,0,397,347,0
52203.0,0,0,36,1,8,7,11,6,0,0,70,0,0,0,1,0,1,0,0,0,0,911,883,0
59601.0,0,1,14,4,2,2,7,8,0,0,43,1,0,0,0,0,1,0,0,0,0,774,751,1
75154.0,0,1,79,1,6,3,6,3,0,1,62,0,0,1,0,0,0,0,0,1,0,1061,979,0
47025.0,0,1,52,3,6,3,5,6,0,0,44,0,0,1,0,0,0,0,1,0,0,389,363,0
37971.0,1,0,97,1,1,0,3,8,0,0,47,0,1,0,0,0,0,0,1,0,0,23,16,0
41335.0,1,0,24,3,4,1,4,7,0,0,52,1,0,0,0,0,0,0,0,1,0,182,177,0
67267.0,0,1,0,1,3,2,5,2,0,0,62,0,1,0,0,0,0,0,1,0,0,221,191,0
57338.0,0,1,96,2,4,1,5,5,0,0,45,0,0,1,0,0,0,0,1,0,0,220,203,0
50523.0,1,1,89,2,2,0,4,6,0,0,60,0,0,0,1,0,1,0,0,0,0,90,89,0
35791.0,2,1,94,2,1,0,3,8,0,0,55,0,0,1,0,0,0,0,0,1,0,32,29,0
50611.0,0,1,98,6,4,5,7,6,0,0,60,1,0,0,0,0,0,0,0,0,1,489,485,1
56242.0,0,1,72,5,8,4,11,6,0,0,51,0,1,0,0,0,0,0,0,0,1,883,795,0
48904.0,0,1,1,4,7,2,4,8,0,0,60,0,0,1,0,0,0,0,1,0,0,344,317,0
56243.0,1,2,26,6,4,2,8,5,0,0,45,0,0,1,0,0,0,0,1,0,0,389,382,0
21355.0,1,0,5,2,2,1,2,6,0,1,35,0,1,0,0,0,0,0,1,0,0,37,6,1
57420.0,0,1,22,3,5,1,6,7,0,0,49,0,0,0,1,0,0,0,0,1,0,298,274,1
46390.0,0,1,56,1,4,2,3,7,0,0,65,1,0,0,0,0,0,0,0,1,0,184,146,0
54342.0,1,1,74,4,3,1,4,6,0,0,64,0,0,0,1,0,1,0,0,0,0,149,121,0
20895.0,1,0,24,1,2,0,3,9,0,0,47,0,1,0,0,0,0,0,1,0,0,41,37,0
92344.0,0,0,9,0,5,10,5,1,0,0,72,0,1,0,0,0,0,0,1,0,0,1780,1661,2
26907.0,1,1,10,2,1,0,3,7,0,0,44,0,0,0,1,0,1,0,0,0,0,20,18,0
44964.0,1,1,35,1,1,0,3,8,0,0,40,0,0,0,1,0,0,0,1,0,0,39,37,0
75507.0,0,0,56,1,8,6,6,3,0,0,41,0,0,0,1,0,0,0,1,0,0,1360,1280,0
53761.0,1,1,7,6,4,4,3,5,0,0,48,0,1,0,0,0,0,0,0,1,0,254,183,0
22682.0,1,0,51,3,2,1,4,4,0,0,47,0,0,0,1,0,0,0,1,0,0,59,23,0
38887.0,1,0,17,1,1,0,3,7,0,0,48,0,0,0,1,0,0,0,0,0,1,39,36,0
41658.0,1,1,30,2,1,1,2,4,0,0,45,0,0,1,0,0,1,0,0,0,0,43,14,0
29791.0,1,0,21,2,2,0,3,5,0,0,48,0,1,0,0,0,0,0,0,0,1,20,20,0
63915.0,0,2,2,2,6,3,12,5,0,0,64,0,1,0,0,0,0,0,0,1,0,774,759,0
39996.0,1,1,85,1,1,0,2,6,0,0,46,1,0,0,0,0,0,0,1,0,0,14,13,0
26759.0,1,0,65,2,2,1,3,6,0,0,48,1,0,0,0,0,0,0,1,0,0,57,55,0
63841.0,0,1,64,1,9,3,9,6,0,0,52,1,0,0,0,0,0,0,0,1,0,777,646,0
51039.0,1,1,11,2,6,2,4,7,0,0,51,0,1,0,0,0,0,0,0,0,1,308,199,0
60544.0,1,1,92,4,5,1,5,6,0,0,59,0,1,0,0,0,0,0,1,0,0,254,219,0
65685.0,0,1,54,1,9,2,9,5,0,0,48,0,1,0,0,0,0,0,1,0,0,712,655,0
37716.0,0,1,4,2,4,1,3,7,0,0,67,0,1,0,0,0,0,0,1,0,0,147,106,0
36864.0,0,1,53,3,5,2,4,8,0,1,63,0,0,1,0,0,0,0,1,0,0,265,176,0
44511.0,1,0,39,6,8,4,8,8,0,0,50,0,1,0,0,0,0,0,0,1,0,713,699,0
36947.0,1,1,49,4,3,0,4,9,0,0,53,0,1,0,0,0,0,0,0,0,1,117,88,0
47352.0,0,1,70,4,6,1,5,7,0,0,69,0,0,0,1,0,0,0,0,1,0,304,289,0
67087.0,0,1,40,2,7,5,8,4,0,0,67,0,1,0,0,0,0,0,0,1,0,751,708,0
57045.0,0,1,40,3,4,2,9,3,0,0,70,0,1,0,0,0,0,0,1,0,0,437,420,0
36957.0,1,1,43,4,3,2,2,9,0,1,67,1,0,0,0,0,0,0,0,0,1,121,90,0
69389.0,0,1,17,1,7,2,12,4,0,0,43,0,1,0,0,0,0,0,0,0,1,782,767,0
80134.0,1,0,40,2,5,3,6,6,0,1,48,0,1,0,0,0,0,0,1,0,0,1610,1530,3
43142.0,1,1,84,1,1,0,2,7,0,0,51,0,1,0,0,0,0,0,0,1,0,16,12,0
80589.0,0,0,25,1,5,10,5,1,0,1,76,0,1,0,0,0,0,0,1,0,0,1402,1376,1
34412.0,1,0,62,3,5,0,3,9,0,0,30,0,0,1,0,0,0,0,1,0,0,154,99,0
57537.0,1,0,83,4,4,3,8,4,0,0,41,0,0,1,0,0,0,0,1,0,0,445,345,0
22634.0,0,0,47,1,2,1,2,8,0,0,54,0,0,0,1,0,0,1,0,0,0,50,4,0
51315.0,0,0,45,1,2,2,5,2,0,0,72,0,0,0,1,0,0,0,1,0,0,181,140,0
36026.0,2,1,34,2,2,0,3,6,0,0,48,0,1,0,0,0,0,0,1,0,0,44,27,0
24639.0,1,1,3,3,2,0,4,6,0,0,47,0,1,0,0,0,0,0,1,0,0,43,42,0
34578.0,2,1,1,1,1,0,2,6,0,0,48,0,0,0,1,0,0,0,0,0,1,8,8,0
65704.0,0,0,18,1,2,10,10,1,0,0,48,0,0,1,0,0,1,0,0,0,0,571,325,0
63810.0,0,1,45,4,4,3,12,8,0,0,54,0,0,1,0,0,0,0,1,0,0,1270,1169,1
54132.0,0,1,81,1,1,0,3,7,0,0,51,0,0,0,1,0,0,0,0,0,1,39,36,0
18690.0,0,0,77,1,1,1,2,8,0,0,61,0,1,0,0,0,0,0,1,0,0,41,22,0
28164.0,1,0,23,3,2,0,4,7,0,0,50,0,1,0,0,0,0,0,1,0,0,66,54,0
34596.0,1,0,48,1,1,0,2,8,0,0,46,0,1,0,0,0,0,0,0,0,1,16,9,0
43269.0,1,0,61,1,1,0,2,8,0,0,48,0,1,0,0,0,0,0,0,0,1,18,17,0
38741.0,1,1,60,2,2,0,3,7,0,0,62,0,0,1,0,0,1,0,0,0,0,48,35,0
31907.0,0,0,75,1,6,1,6,7,0,0,48,0,0,1,0,0,0,0,1,0,0,375,301,0
27100.0,1,0,64,1,1,0,3,7,0,0,37,0,1,0,0,0,0,0,0,1,0,27,17,0
31163.0,1,0,54,1,1,0,3,6,0,0,47,1,0,0,0,0,1,0,0,0,0,28,18,0
92533.0,0,0,84,1,6,5,11,2,0,0,35,0,1,0,0,0,0,0,1,0,0,1089,1047,2
34853.0,1,1,75,2,2,0,3,6,0,0,47,0,0,1,0,0,0,0,1,0,0,32,30,0
70844.0,1,1,16,5,6,1,5,7,0,0,53,1,0,0,0,0,0,0,1,0,0,292,290,0
31086.0,1,1,79,2,1,1,2,8,0,0,41,0,1,0,0,0,1,0,0,0,0,32,16,1
60544.0,1,1,92,4,5,1,5,6,0,0,59,0,1,0,0,0,0,0,1,0,0,254,219,0
20491.0,0,0,16,1,0,1,2,7,0,0,34,0,0,0,1,0,1,0,0,0,0,20,10,0
42523.0,0,0,96,1,1,1,4,2,0,0,56,0,1,0,0,0,0,0,1,0,0,90,55,0
39922.0,1,0,30,2,3,0,4,8,0,0,37,0,1,0,0,0,0,0,1,0,0,120,84,0
33402.0,1,1,60,3,2,1,3,8,0,0,68,0,0,0,1,0,0,0,1,0,0,62,54,0
36408.0,1,1,11,1,1,0,2,6,0,0,71,0,1,0,0,0,0,0,0,1,0,19,16,0
21645.0,1,0,75,3,3,0,3,9,0,1,41,0,0,0,1,0,0,0,1,0,0,46,27,0
78427.0,0,0,36,3,3,7,10,3,0,1,72,0,0,0,0,1,0,0,0,1,0,1792,1654,1
82657.0,0,0,71,1,7,5,10,4,0,0,74,0,0,0,1,0,0,0,1,0,0,2157,2031,2
51876.0,0,0,88,1,2,2,8,1,0,0,62,0,1,0,0,0,0,0,1,0,0,304,298,0
78041.0,0,0,93,1,4,4,9,2,0,0,49,0,1,0,0,0,1,0,0,0,0,1302,1285,0
52852.0,0,1,93,4,10,7,5,8,0,0,63,0,1,0,0,0,0,0,1,0,0,832,785,1
70038.0,0,0,54,1,4,4,8,2,0,0,38,0,0,0,1,0,0,0,0,0,1,1114,984,0
69401.0,0,1,41,4,4,4,5,2,0,0,47,0,0,0,1,0,1,0,0,0,0,651,612,0
46053.0,1,0,46,3,3,2,4,5,0,0,48,0,0,0,1,0,0,0,1,0,0,184,159,0
77343.0,0,0,28,1,3,4,9,1,0,0,55,0,1,0,0,0,0,0,1,0,0,1103,1072,0
73892.0,0,0,40,1,3,11,8,1,0,1,67,0,0,1,0,0,0,0,1,0,0,1464,1421,0
40304.0,1,0,82,1,2,0,3,7,0,0,53,0,0,1,0,0,0,0,0,0,1,54,51,0
32727.0,0,0,38,2,7,3,5,8,0,0,55,0,0,0,1,0,0,0,0,0,1,459,389,0
68695.0,0,0,3,1,4,4,7,2,0,0,51,0,0,0,1,0,0,0,1,0,0,1051,1011,0
43300.0,0,1,87,3,4,0,4,8,0,1,49,1,0,0,0,0,0,0,1,0,0,149,118,0
26290.0,1,1,49,4,2,0,4,6,0,0,48,0,0,0,1,0,0,0,1,0,0,55,33,0
93790.0,0,0,16,0,6,7,12,2,0,1,50,0,0,1,0,0,0,0,1,0,0,2304,2259,3
38410.0,0,0,65,2,5,2,9,6,0,1,46,0,1,0,0,0,0,0,0,0,1,520,506,0
64866.0,0,1,9,4,7,3,7,5,0,0,70,0,0,0,0,1,0,0,0,1,0,546,536,1
57957.0,0,1,24,7,4,6,8,3,1,0,61,0,0,0,1,0,0,0,1,0,0,608,579,0
46015.0,1,1,25,1,1,0,3,7,0,0,65,0,0,0,1,0,0,0,0,0,1,40,34,2
16531.0,1,0,43,3,3,0,3,7,0,0,42,0,0,0,1,0,0,0,1,0,0,33,22,0
28072.0,1,0,10,1,1,0,3,7,0,0,34,0,1,0,0,0,0,0,0,1,0,42,37,0
49476.0,0,1,29,4,2,11,5,2,0,0,57,1,0,0,0,0,0,0,0,1,0,599,403,0
50725.0,0,1,45,4,8,1,8,8,0,0,67,0,1,0,0,0,0,0,1,0,0,538,490,0
83844.0,0,0,57,1,4,4,11,1,0,0,68,0,0,0,1,0,0,0,1,0,0,1383,1192,1
41145.0,1,1,20,1,0,0,3,3,0,0,70,0,1,0,0,0,0,0,0,0,1,12,11,0
67419.0,0,1,29,4,9,4,8,5,0,0,50,0,0,0,1,0,0,0,1,0,0,1429,1387,0
23162.0,1,1,82,3,1,1,3,6,0,0,50,0,1,0,0,0,1,0,0,0,0,43,21,0
34380.0,1,0,68,4,4,1,3,8,0,0,43,0,1,0,0,0,0,0,1,0,0,151,127,0
34704.0,0,1,65,1,1,0,3,5,0,0,54,0,0,1,0,0,0,0,1,0,0,35,30,0
94871.0,0,2,99,1,8,5,4,7,0,1,51,0,1,0,0,0,0,0,0,0,1,934,790,2
65148.0,0,1,9,2,6,6,7,4,0,0,62,0,1,0,0,0,0,0,1,0,0,962,809,0
39898.0,0,1,20,2,3,0,4,7,0,0,66,0,0,0,1,0,0,0,1,0,0,122,110,0
64857.0,0,0,78,1,7,5,10,4,0,0,64,0,0,1,0,0,0,0,0,1,0,1497,1454,0
59892.0,0,1,26,1,2,1,3,3,0,0,50,0,1,0,0,0,0,0,0,0,1,87,87,0
41020.0,0,0,68,1,3,2,4,3,0,0,33,0,0,1,0,0,0,0,0,1,0,181,145,0
57072.0,0,1,79,2,7,5,13,5,0,0,59,0,1,0,0,0,0,0,0,0,1,1004,974,1
60474.0,0,1,25,7,10,2,12,7,0,0,41,0,0,1,0,0,0,0,1,0,0,1010,840,0
62807.0,0,1,83,3,5,3,12,5,0,0,60,0,0,0,1,0,0,0,1,0,0,720,621,0
19414.0,1,0,32,1,1,0,3,8,0,0,39,0,0,0,1,0,1,0,0,0,0,25,18,0
19107.0,1,0,49,2,1,0,3,7,0,0,40,0,1,0,0,0,0,0,1,0,0,30,14,0
75484.0,0,1,50,2,7,3,6,4,0,0,44,0,0,0,1,0,1,0,0,0,0,1125,1091,0
70379.0,0,1,84,3,6,3,13,4,0,0,44,0,0,1,0,0,0,0,0,1,0,852,844,0
79419.0,0,0,96,1,4,6,4,2,0,0,50,0,0,0,1,0,0,0,0,1,0,1600,1569,0
64014.0,2,1,56,7,8,2,5,7,0,0,74,0,0,0,1,0,0,0,0,0,1,436,428,1
76998.0,0,1,85,2,11,8,8,6,0,0,65,0,1,0,0,0,0,0,1,0,0,1803,1696,1
49854.0,1,0,63,5,6,2,5,6,0,0,48,0,0,0,1,0,0,0,0,1,0,350,320,0
60585.0,1,1,17,10,7,4,9,5,0,1,49,0,1,0,0,0,0,0,0,0,1,715,694,0
42873.0,1,1,11,4,6,1,4,8,0,0,70,1,0,0,0,0,0,0,0,0,1,254,239,0
87679.0,0,0,62,1,7,11,10,4,0,1,32,0,0,0,1,0,0,0,1,0,0,2491,2458,3
57867.0,1,0,48,7,7,2,9,6,0,0,42,0,0,0,1,0,0,0,1,0,0,595,578,0
35765.0,1,0,86,2,2,0,4,6,0,0,30,0,1,0,0,0,0,0,1,0,0,60,45,0
65492.0,0,0,73,2,4,7,13,2,0,0,61,0,1,0,0,0,0,0,1,0,0,998,951,0
32952.0,1,0,36,1,2,0,3,7,0,0,43,1,0,0,0,0,0,0,1,0,0,54,53,0
53374.0,0,1,34,6,4,2,9,9,0,1,51,0,0,0,1,0,0,0,0,0,1,1030,996,1
71706.0,0,1,16,4,9,5,7,5,0,0,61,0,0,0,1,0,0,0,1,0,0,1429,1415,0
68487.0,0,0,48,1,9,7,13,4,0,0,32,0,1,0,0,0,0,0,1,0,0,1277,1188,0
53253.0,1,1,61,7,4,3,5,5,0,0,45,0,0,0,1,0,0,0,0,1,0,311,186,0
31163.0,1,0,54,1,1,0,3,6,0,0,47,1,0,0,0,0,1,0,0,0,0,28,18,0
42014.0,1,0,56,6,7,1,6,8,0,1,43,0,1,0,0,0,0,0,1,0,0,386,336,0
54108.0,1,1,74,13,8,2,9,8,0,0,47,0,1,0,0,0,0,0,0,1,0,650,553,0
49667.0,0,0,35,2,5,10,5,8,0,1,65,0,0,1,0,0,0,0,0,0,1,1357,1318,1
63206.0,0,0,65,1,4,3,6,2,0,0,46,0,1,0,0,0,0,0,0,1,0,902,876,1
57136.0,1,1,48,9,5,2,10,6,0,0,48,0,1,0,0,0,0,0,0,1,0,550,458,0
46772.0,0,1,88,6,11,8,5,8,0,0,45,0,0,0,1,0,1,0,0,0,0,991,934,1
78931.0,0,0,19,1,2,8,13,1,0,0,49,0,1,0,0,0,0,0,0,0,1,908,873,0
53977.0,0,1,21,5,5,5,12,5,0,0,62,0,0,0,1,0,0,0,1,0,0,825,743,0
84219.0,0,0,27,1,3,4,10,1,0,0,32,0,1,0,0,0,0,0,1,0,0,1153,1108,0
46098.0,1,1,86,4,3,2,2,8,0,0,45,0,0,1,0,0,0,0,0,1,0,84,48,0
73538.0,0,1,92,3,10,4,9,7,0,0,55,0,1,0,0,0,0,0,1,0,0,1551,1444,0
79529.0,0,0,1,1,4,8,9,2,0,0,34,0,1,0,0,0,0,0,1,0,0,1441,1244,0
20981.0,0,0,14,1,3,1,2,8,0,1,43,0,0,0,1,0,1,0,0,0,0,43,13,0
51766.0,1,0,74,2,4,2,4,5,0,0,40,0,0,1,0,0,0,0,1,0,0,224,173,0
55759.0,0,1,84,5,10,3,8,8,0,0,58,0,1,0,0,0,0,0,1,0,0,777,700,0
33039.0,1,0,4,1,2,0,4,5,0,0,42,0,1,0,0,0,0,0,1,0,0,66,54,0
37787.0,1,0,50,1,3,0,3,8,0,0,48,0,1,0,0,0,0,0,0,1,0,88,70,0
27242.0,1,0,2,2,2,0,3,9,0,1,50,0,0,1,0,0,0,0,1,0,0,67,28,0
87188.0,0,0,73,1,10,2,6,3,0,1,37,0,0,1,0,0,0,0,0,0,1,1868,1813,0
69930.0,0,0,21,1,4,5,12,3,0,0,49,0,0,0,1,0,0,0,1,0,0,1466,1270,0
37697.0,1,0,82,1,2,1,3,6,0,0,44,0,0,1,0,0,0,0,1,0,0,76,68,0
37401.0,1,0,14,2,2,0,3,7,0,0,47,0,1,0,0,0,0,0,0,0,1,45,42,0
3502.0,1,0,56,0,0,0,0,14,0,0,47,0,0,1,0,0,0,0,1,0,0,4,3,0
58597.0,1,1,20,12,7,4,9,7,0,0,44,0,1,0,0,0,0,0,1,0,0,712,691,0
82032.0,0,0,54,0,4,6,7,1,0,0,72,0,0,0,0,1,0,0,0,0,1,1177,1120,0
28087.0,1,1,77,3,2,2,2,7,0,0,62,0,0,0,1,0,0,0,1,0,0,91,70,0
74004.0,0,0,5,1,4,6,4,3,0,1,33,0,0,1,0,0,0,0,0,0,1,1610,1562,2
19740.0,0,1,65,2,1,1,3,5,0,0,60,0,0,0,1,0,0,0,1,0,0,35,15,0
57036.0,0,1,33,4,6,3,13,9,0,0,45,0,1,0,0,0,1,0,0,0,0,1466,1419,1
53083.0,1,1,65,6,5,1,5,7,0,0,62,0,0,0,1,0,1,0,0,0,0,258,245,1
69283.0,0,1,41,4,7,3,13,5,0,0,45,0,1,0,0,0,0,0,0,0,1,896,888,0
46098.0,1,1,86,4,3,2,2,8,0,1,45,0,0,1,0,0,0,0,0,1,0,84,48,0
23331.0,1,0,92,2,3,0,3,8,0,0,32,0,1,0,0,0,1,0,0,0,0,58,13,0
23331.0,1,0,97,6,5,1,5,9,0,0,32,0,0,1,0,0,1,0,0,0,0,264,259,0
9255.0,1,0,91,1,1,1,2,8,0,0,31,0,0,1,0,0,0,0,1,0,0,18,14,0
67786.0,0,0,0,1,3,6,6,1,0,1,61,0,0,0,0,1,0,0,0,0,1,1054,952,0
71969.0,0,1,59,3,3,4,9,8,0,0,49,0,1,0,0,0,0,0,0,0,1,1076,1066,1
59235.0,1,0,4,3,11,2,12,7,0,0,53,0,0,1,0,0,0,0,0,1,0,1037,946,0
31928.0,1,0,5,2,3,0,4,7,0,0,31,0,0,0,1,0,0,0,1,0,0,67,62,0
74881.0,1,1,48,4,9,2,12,5,0,0,59,0,0,0,1,0,0,0,0,1,0,910,856,0
65819.0,0,0,99,1,5,4,10,3,0,0,42,0,1,0,0,0,0,0,1,0,0,1320,1257,0
51411.0,1,2,81,1,0,0,3,5,0,0,67,0,0,1,0,0,0,0,0,0,1,17,16,0
51983.0,0,1,95,3,9,2,10,7,0,0,56,1,0,0,0,0,0,0,1,0,0,763,733,0
42386.0,1,0,43,1,3,0,3,8,0,0,34,0,0,0,1,0,0,0,0,1,0,89,78,0
30390.0,0,0,5,1,2,0,3,6,0,0,33,0,1,0,0,0,1,0,0,0,0,60,40,0
30983.0,0,0,50,1,4,0,3,8,0,1,57,0,0,1,0,0,0,0,1,0,0,118,69,0
66033.0,0,1,76,2,8,3,7,7,0,0,63,0,0,0,0,1,0,0,1,0,0,612,547,0
37284.0,1,1,46,1,0,0,3,6,0,0,45,0,1,0,0,0,1,0,0,0,0,17,11,0
57530.0,0,1,68,1,1,1,4,1,0,0,69,1,0,0,0,0,0,0,0,1,0,91,90,0
76800.0,0,0,33,1,4,4,7,1,0,0,55,0,1,0,0,0,1,0,0,0,0,560,479,0
63943.0,0,1,50,1,6,4,6,5,0,0,64,0,1,0,0,0,0,0,1,0,0,1085,1064,0
76081.0,0,0,85,1,4,5,4,2,0,0,58,0,0,0,1,0,0,0,1,0,0,833,633,1
67445.0,0,1,63,5,9,6,12,6,0,0,46,0,1,0,0,0,0,0,1,0,0,1163,1152,0
37054.0,1,1,89,2,1,0,3,7,0,0,53,0,1,0,0,0,0,0,0,1,0,20,15,0
47175.0,1,1,81,7,4,2,4,8,0,1,58,0,0,0,1,0,0,0,0,1,0,221,202,1
31859.0,1,0,77,1,1,0,2,7,0,0,44,1,0,0,0,0,0,0,1,0,0,15,10,0
27215.0,2,1,50,4,2,1,4,6,0,0,59,1,0,0,0,0,0,0,1,0,0,74,46,0
70179.0,0,1,10,3,7,3,13,5,0,0,44,1,0,0,0,0,0,0,0,0,1,901,768,0
39922.0,1,0,30,2,3,0,4,8,0,0,37,0,1,0,0,0,0,0,1,0,0,120,84,0
49681.0,0,2,66,6,7,1,7,7,0,0,44,0,1,0,0,0,0,0,0,1,0,437,416,0
24645.0,1,0,16,1,1,0,2,8,0,0,32,0,1,0,0,0,0,0,1,0,0,17,17,0
79865.0,0,1,12,1,5,10,5,1,0,0,66,1,0,0,0,0,0,0,1,0,0,754,716,0
44322.0,1,0,30,2,3,0,3,8,0,0,35,0,1,0,0,0,0,0,1,0,0,89,86,0
47958.0,0,1,8,2,6,3,5,5,0,0,68,0,0,1,0,0,0,0,1,0,0,385,363,0
63972.0,0,1,93,4,5,4,10,4,0,0,56,0,0,1,0,0,0,0,0,1,0,1257,1245,1
75315.0,0,1,14,2,5,4,12,2,0,0,66,0,0,0,1,0,0,0,1,0,0,810,779,0
55517.0,1,1,53,5,11,1,6,9,0,1,70,0,1,0,0,0,0,0,0,0,1,597,561,0
75283.0,1,2,26,11,6,3,5,4,0,0,63,0,1,0,0,0,0,0,0,0,1,953,887,0
